brand,title,start_time,distance,volumn,gear,tag,price
江铃, 福特新世代全顺 2009款 2.4T 手动 标准型加长轴中顶-11年精品17座加长 价格实惠,2011年,9万公里,2.4升,手动,放心购_会员2年,5.48
雪铁龙, C3XR 2018款 C3XR 1.6L 自动时尚型-首付低 利率低 提车快,2018年,1.34万公里,1.6升,自动,放心购_会员1年,8.64
本田, 雅阁 2014款 2.4L EX 豪华版-首付低 利率低 提车快,2014年,5.12万公里,2.4升,自动,放心购_会员1年,13.21
宝马, 3系 2015款 320i 运动设计套装-价格可谈可以分期车况好,2015年,5.5万公里,2.0升,自动,放心购_会员1年,18.5
别克, 君威 2009款 2.0L 舒适版,2009年,8.6万公里,2.0升,自动,放心购_低配_会员1年,4
依维柯, 得意 2009款 2.8T 手动 V35基本型,2011年,9万公里,2.8升,手动,放心购_低配_会员1年,3.45
别克, 君越 2007款 2.4 标准型,2007年,10万公里,2.4升,自动,放心购_低配_会员1年,1.95
雪佛兰, 迈锐宝 2013款 2.0L 自动豪华版-上海精品私家车,2013年,5.7万公里,2.0升,自动,放心购_会员1年,6.65
大众, 帕萨特领驭 2011款 1.8T 自动尊享型-私家一手车,2011年,7万公里,1.8升,自动,放心购_会员1年_可分期付,4.8
大众, 迈腾 2015款 改款 1.8TSI 豪华型-超高性价比,2015年,6万公里,1.8升,自动,放心购_会员3年,13.48
本田, 锋范经典 2012款 1.5L 手动舒适版-首付低 利率低 提车快,2015年,6.33万公里,1.5升,手动,放心购_低配,4.92
别克, 凯越 2015款 1.5L 自动经典型-首付低 利率低 提车快,2016年,4.64万公里,1.5升,自动,放心购_会员1年,6.35
江淮, 瑞风 2015款 2.0 手动 长轴标准型78座HFC4GA33D-精品商务车,2015年,9万公里,2.0升,手动,放心购_低配_会员1年,4.88
福特, 福克斯两厢 2012款 两厢 1.6L 自动风尚型-首付低 利率低 提车快,2013年,9.9万公里,1.6升,自动,放心购_会员1年,6.68
标致, 301 2014款 1.6L 自动舒适版-首付低 利率低 提车快,2015年,4.87万公里,1.6升,自动,放心购_会员1年,5.17
福特, 蒙迪欧 2013款 2.0L GTDi240旗舰型-首付低 利率低 提车快,2013年,3.99万公里,2.0升,自动,放心购_高配,11.7
大众, 迈腾 2012款 改款 1.8TSI 领先型-首付低 利率低 提车快,2012年,4.68万公里,1.8升,自动,放心购_会员1年,11.01
现代, 途胜 2015款 1.6T 双离合两驱智能型-首付低 利率低 提车快,2016年,5.52万公里,1.6升,自动,放心购_会员1年,12.97
依维柯, 2013款 2.8TA32 全能版-国四排放 加长版车身,2014年,6万公里,2.8升,手动,放心购_会员3年,7.5
别克, 君威 2010款 2.0L 世博版-首付低 利率低 提车快,2011年,9.13万公里,2.0升,自动,放心购_低配,6.67
福特, 福睿斯 2015款 1.5L 手动时尚型-首付低 利率低 提车快,2016年,7.55万公里,1.5升,手动,放心购_会员1年,5.78
本田, CRV 2010款 2.0L 自动四驱经典版-首付低 利率低 提车快,2010年,7.4万公里,2.0升,自动,放心购_会员1年,7.55
精灵smart, forfour 2016款 1.0 自动 激情版-首付低 利率低 提车快,2016年,3.08万公里,1.0升,自动,放心购_会员1年_好评率85.0%,9.77
别克, 君威 2012款 2.0T 自动 GS,2012年,5.8万公里,2.0升,自动,放心购_会员1年_可分期付,7.98
本田, 飞度 2014款 1.5L LX CVT舒适型-首付低 利率低 提车快,2015年,4.1万公里,1.5升,自动,放心购_会员1年,6.76
别克, GL8 2013款 2.4L 经典版-进入我的店铺更多商务车可选,2014年,8万公里,2.4升,自动,放心购_低配_会员3年,7.58
马自达, CX5 2013款 2.0L 自动四驱尊贵型-首付低 利率低 提车快,2013年,10.57万公里,2.0升,自动,放心购_会员1年,11.29
大众, 桑塔纳志俊 2008款 1.8L 手动舒适型-首付低 利率低 提车快,2014年,8.16万公里,1.8升,手动,放心购_会员1年,4.8
别克, GL8 2004款 3.0L LT 豪华版-电动门哈曼影像陆尊,2006年,15万公里,3.0升,自动,放心购_会员1年,3.88
丰田, 汉兰达 2012款 2.7L 两驱7座精英版-急售价格可谈,2012年,9万公里,2.7升,自动,放心购_会员2年_可分期付,13.58
别克, 君越 2013款 2.4L SIDI豪华舒适型,2014年,6.2万公里,2.4升,自动,放心购_会员1年,9.8
丰田, 威驰 2014款 1.3L 手动型尚版-首付低 利率低 提车快,2016年,4.59万公里,1.3升,手动,放心购_会员1年,5.31
大众, 迈腾 2015款 改款 1.8TSI 豪华型-超高性价比,2015年,6万公里,1.8升,自动,放心购_会员3年,13.48
奔腾, X80 2013款 2.0L 自动豪华型-首付低 利率低 提车快,2014年,4.66万公里,2.0升,自动,放心购_会员1年,6.09
奥迪, A4L 2011款 2.0 TFSI 标准型-首付低 利率低 提车快,2011年,7.78万公里,2.0升,自动,放心购_会员1年,12.2
大众, 帕萨特 2011款 1.8TSI DSG尊荣版-真实车源,2011年,8.2万公里,1.8升,自动,放心购_会员1年_可分期付,6.8
起亚, KX3 2015款 1.6L 自动两驱DLX-首付低 利率低 提车快,2016年,3.49万公里,1.6升,自动,放心购_会员1年,9.31
依维柯, 2009款 手动 2.8T V39 6座 柴油-精品车况 个人一手车,2010年,12万公里,2.8升,手动,放心购_低配_会员1年,3.06
现代, 悦纳 2016款 1.4L 自动炫酷版GLS-首付低 利率低 提车快,2017年,2.86万公里,1.4升,自动,放心购_会员1年,6.74
标致, 408 2016款 1.6T 自动豪华版-首付低 利率低 提车快,2016年,4.2万公里,1.6升,自动,放心购_高配,9.78
宝骏, 510 2017款 510 1.5L 自动豪华型-首付低 利率低 提车快,2018年,0.74万公里,1.5升,自动,放心购_高配,7.5
大众, 迈腾 2015款 改款 1.8TSI 豪华型-超高性价比,2015年,6万公里,1.8升,自动,放心购_会员3年,13.48
别克, 君威 2010款 2.0L 世博版-首付低 利率低 提车快,2010年,11.98万公里,2.0升,自动,放心购_低配,6.0
宝马," 7系 2005款 750Li-车况精品,价格便宜",2005年,13万公里,4.8升,自动,放心购_会员1年_可分期付,8
雪佛兰, 科鲁兹 2011款 1.6L SE AT 变形金刚版,2011年,9.2万公里,1.6升,自动,放心购_会员1年,3.99
大众, 帕萨特领驭 2007款 1.8T 手动豪华型-Passat领驭 2007款 1.8T 手动豪华型,2008年,10.00万公里,1.8升,手动,放心购_会员2年,2.98
大众, POLO 2014款 1.4L 手动风尚版-首付低 利率低 提车快,2016年,5.51万公里,1.4升,手动,放心购_低配,5.33
本田, 雅阁 2004款 2.4L-店内300台二手车手续齐全正规,2004年,13万公里,2.4升,自动,放心购_会员2年,1.9
哈弗, H2 2016款 红标 1.5T 手动两驱豪华型-首付低 利率低 提车快,2015年,4.14万公里,1.5升,手动,放心购_会员1年_好评率85.0%,6.82
本田, 雅阁 2008款 2.0L EX,2008年,11万公里,2.0升,自动,放心购_会员1年,5.6
别克, GL8 2014款 2.4L 经典版-259项检测 全国严选,2015年,12.90万公里,2.4升,自动,放心购_低配_会员1年,9.53
大众, 朗逸 2013款 改款经典 1.6L 手动舒适版-首付低 利率低 提车快,2013年,3.83万公里,1.6升,手动,放心购_会员1年,6.27
斯柯达, 明锐 2010款 1.8TSI DSG逸俊版-首付低 利率低 提车快,2011年,8.63万公里,1.8升,自动,放心购_会员1年_好评率85.0%,6.21
江铃," 经典全顺 2009款 2.8T 手动 柴油标准型长轴中顶JX493ZLQ3-精品车况,包办手续,有质保",2012年,8.3万公里,2.8升,手动,放心购_会员1年_可分期付,5.2
日产, 逍客 2016款 2.0L CVT豪华版-首付低 利率低 提车快,2016年,3.0万公里,2.0升,自动,放心购_会员1年,11.91
大众, 凌渡 2015款 230TSI DSG风尚版-首付低 利率低 提车快,2016年,2.66万公里,1.4升,自动,放心购_会员1年,11.66
现代, 索纳塔 2011款 2.0L 自动豪华版-首付低 利率低 提车快,2013年,7.35万公里,2.0升,自动,放心购_会员1年,8.53
宝骏, 560 2016款 1.8 AMT 智能豪华型-首付低 利率低 提车快,2017年,2.83万公里,1.8升,自动,放心购_会员1年,7.43
大众, 途观 2010款 1.8TSI 自动两驱风尚版-首付低 利率低 提车快,2010年,8.21万公里,1.8升,自动,放心购_会员1年,8.52
本田, 雅阁 2004款 2.4L-上海老板一手车,2004年,9.38万公里,2.4升,自动,放心购_会员1年_可分期付,1.88
依维柯, 2015款 2.5T 手动 舒适型 6座超长轴高顶-国五6座加长高顶 支持分期,2017年,2万公里,2.5升,手动,放心购_低配_会员1年,12
江淮, 瑞风 2009款 2.0T 手动 7座-单身美女一手车,2009年,13万公里,2.0升,手动,放心购_高配_会员2年,1.75
丰田, RAV4 2009款 2.4L 自动豪华版-RAV4荣放 2009款 2.4L 自动豪华版,2009年,11.00万公里,2.4升,自动,放心购_会员1年,7.98
北汽制造, 北京BJ40 2016款 2.3T 自动 四驱尊享版-首付低 利率低 提车快,2016年,5.22万公里,2.3升,自动,放心购_高配,11.37
荣威, 950 2012款 2.4L 豪华行政版-上海精品私家车,2012年,6.3万公里,2.4升,自动,放心购_会员1年,6.7
日产, 轩逸 2016款 经典 1.6XE 自动舒适版-首付低 利率低 提车快,2016年,3.7万公里,1.6升,自动,放心购_会员1年,7.04
日产, 轩逸 2016款 经典 1.6XL 自动豪华版-首付低 利率低 提车快,2017年,2.34万公里,1.6升,自动,放心购_会员1年,8.12
奔腾, B50 2013款 1.6 手自一体 豪华型-首付低 利率低 提车快,2016年,4.22万公里,1.6升,自动,放心购_会员1年,5.93
本田, CRV 2013款 2.4L 四驱豪华版-首付低 利率低 提车快,2014年,5.87万公里,2.4升,自动,放心购_会员1年,15.26
别克, 君越 2014款 2.0T SIDI 精英技术型-价格可谈可以分期车况好,2014年,5.5万公里,2.0升,自动,放心购_低配_会员1年,11
三菱, ASX劲炫 2018款 2.0L CVT两驱尊享版-首付低 利率低 提车快,2018年,0.53万公里,2.0升,自动,放心购_高配,11.22
荣威, ei6 2017款 45T 混动互联智享版-本人车主 进入本店铺 更多车源,2017年,0.5万公里,1.0升,自动,放心购_低配_会员4年,12.68
哈弗, H1 2016款 红标 1.5L AMT豪华型-首付低 利率低 提车快,2016年,1.5万公里,1.5升,自动,放心购_会员1年,4.56
日产, 轩逸 2018款 1.6XV CVT尊享版-首付低 利率低 提车快,2018年,1.59万公里,1.6升,自动,放心购_会员1年,10.99
大众, POLO 2004款 两厢 1.4L 自动基本型-看中微聊同行勿扰,2004年,14万公里,1.4升,自动,放心购_会员1年,0.8
丰田, 卡罗拉 2014款 1.6L CVT GLi-首付低 利率低 提车快,2016年,2.93万公里,1.6升,自动,放心购_会员1年,10.0
日产, 轩逸 2016款 1.6XL CVT豪华版-首付低 利率低 提车快,2016年,7.28万公里,1.6升,自动,放心购_会员1年,9.78
大众, 帕萨特 2015款 1.8TSI DSG尊荣版-首付低 利率低 提车快,2015年,10.51万公里,1.8升,自动,放心购_会员1年,12.04
大众, 迈腾 2015款 改款 1.8TSI 豪华型-超高性价比,2015年,6万公里,1.8升,自动,放心购_会员3年,13.48
别克, 英朗XT 2013款 XT 1.6L 自动时尚版-首付低 利率低 提车快,2012年,6.19万公里,1.6升,自动,放心购_会员1年,5.11
奔驰, GLS级 2017款 GLS 450美规P01包-第一好车 车隆汇旗舰店,2019年,0.01万公里,3.0升,自动,放心购_会员2年_可分期付,87
大众, 新宝来 2018款 1.5L 自动 时尚型-首付低 利率低 提车快,2018年,3.04万公里,1.5升,自动,放心购_会员1年,9.49
本田, 杰德 2017款 1.8L 自动舒适版 5座-首付低 利率低 提车快,2017年,3.2万公里,1.8升,自动,放心购_会员1年,13.08
MINI, Countryman 2011款 1.6L COOPER Fun-首付低 利率低 提车快,2013年,5.33万公里,1.6升,自动,放心购_会员1年,14.99
现代, 全新胜达 2017款 2.4L 自动两驱智能型 5座-首付低 利率低 提车快,2017年,2.1万公里,2.4升,自动,放心购_会员1年,15.09
马自达, 6 2012款 2.0L 自动时尚型-首付低 利率低 提车快,2012年,8.93万公里,2.0升,自动,放心购_会员1年,6.12
本田, CRV 2012款 2.0L 两驱都市版-首付低 利率低 提车快,2016年,9.49万公里,2.0升,自动,放心购_低配,14.89
中华, V3 2016款 1.5 自动 智能型-首付低 利率低 提车快,2016年,5.37万公里,1.5升,自动,放心购_会员1年,6.35
别克, 昂科拉 2013款 1.4T 自动两驱领先型-只行驶五万公路,2013年,5.2万公里,1.4升,自动,放心购_会员1年,7.3
大众, POLO劲情 2007款 劲情 1.6L 自动风尚版,2009年,8万公里,1.6升,自动,放心购_高配_会员1年,3.96
别克, 凯越 2011款 1.6LXAT-练手车,2011年,12万公里,1.6升,自动,放心购_高配_会员1年,2.8
长安, CS75 2017款 尚酷版 1.5T 自动锋锐型-首付低 利率低 提车快,2017年,3.71万公里,1.5升,自动,放心购_会员1年_好评率85.0%,8.76
MINI, 2012款 1.6L COOPER Bayswater-精品车况 支持检测,2013年,7.7万公里,1.6升,自动,放心购_会员6年,11.88
丰田, 逸致 2011款 180E CVT精英版-首付低 利率低 提车快,2012年,7.33万公里,1.8升,自动,放心购_会员1年,8.23
现代, 瑞纳 2013款 三厢 1.4L 自动标准型GL,2013年,10万公里,1.4升,自动,放心购_高配_会员1年,3.66
大众, 迈腾 2015款 改款 1.8TSI 豪华型-超高性价比,2015年,6万公里,1.8升,自动,放心购_会员3年,13.48
江淮, 瑞风 2013款 2.0T 手动 商务型-首付低 利率低 提车快,2015年,8.22万公里,2.0升,手动,放心购_会员1年,7.03
江铃, 经典全顺 2013款 柴油 短轴 普通型 中顶 6座 国4-14年国四短轴中顶6座,2014年,8万公里,2.8升,手动,放心购_会员1年_可分期付,6.56
起亚, K3 2016款 1.6L 自动GLS-首付低 利率低 提车快,2016年,4.91万公里,1.6升,自动,放心购_会员1年,7.74
奥迪, A7 2012款 2.8FSI quattro进取型,2013年,9万公里,2.8升,自动,放心购_低配_会员1年,25.19
大众, 朗逸 2008款 1.6L 自动品雅版-上海最大二手车批发进店看更多,2008年,12万公里,1.6升,自动,放心购_会员1年,2.6
别克, 君越 2010款 2.4L豪雅版-国4车况精品手续齐全正规,2010年,10万公里,2.4升,自动,放心购_会员2年_可分期付,5.2
荣威," e950 2016款 1.4T 豪华版,免税-买车要上海社保 全国可以提档",2016年,4.2万公里,1.4升,自动,放心购_低配_会员1年,13
别克, 君越 2012款 2.4L SIDI雅致版-私家精品一手车,2011年,8.5万公里,2.4升,自动,放心购_会员1年_可分期付,5.58
比亚迪, 秦 2015款 1.5T 双冠旗舰Plus版,2015年,5万公里,1.5升,自动,放心购_高配_会员2年,7.38
起亚, 福瑞迪 2014款 1.6L AT GL-首付低 利率低 提车快,2016年,3.69万公里,1.6升,自动,放心购_会员1年,6.74
别克, GL8 2008款 陆尊CT 3.0 自动 舒适版-国企一手车精品车况国四排放,2008年,14万公里,3.0升,自动,放心购_会员2年,3.68
现代, 索纳塔 2011款 2.0L 自动豪华版-上海精品二手车包过户,2011年,7.8万公里,2.0升,自动,放心购_会员1年_可分期付,6.38
江铃, 福特新世代全顺 2009款 2.4T 手动 标准型短轴中顶-11年新世代豪华七座车况原版,2011年,6.8万公里,2.4升,手动,放心购_会员1年_可分期付,6.9
奥迪, A4L 2011款 2.0 TFSI 技术型-极品车 支持按揭 首付两万,2011年,8万公里,2.0升,自动,放心购_会员3年,9.99
别克," 林荫大道 2010款 3.0 豪华版-支持分期,诚信经营",2010年,12万公里,3.0升,自动,放心购_会员3年,6.38
福特, 福克斯三厢 2017款 三厢 1.6L 自动风尚型智行版-首付低 利率低 提车快,2016年,4.82万公里,1.6升,自动,放心购_会员1年,7.68
依维柯, 得意 2009款 2.8T 手动 V35基本型-13年依维柯17座非运营,2013年,8.9万公里,2.8升,手动,放心购_低配_会员1年,6.3
大众, 帕萨特领驭 2009款 1.8T 自动尊仕型-国四排放可外迁店铺更多车源,2010年,9万公里,1.8升,自动,放心购_会员2年,4.95
福特, 福睿斯 2015款 1.5L 自动舒适型-首付低 利率低 提车快,2017年,2.9万公里,1.5升,自动,放心购_会员1年,7.11
丰田, 汉兰达 2011款 2.7L 两驱5座精英版-首付低 利率低 提车快,2012年,8.12万公里,2.7升,自动,放心购_低配,13.13
别克, 昂科拉 2014款 1.4T 自动两驱都市领先型-上海精品私家车,2015年,3.9万公里,1.4升,自动,放心购_会员1年,8.38
长安, 欧尚X70A 2018款 X70A 1.5L 手动精英型-首付低 利率低 提车快,2018年,1.91万公里,1.5升,手动,放心购_会员1年,6.18
比亚迪, 秦 2015款 1.5T 双冠旗舰Plus版-买车需要上海社保 可以提档,2015年,4万公里,1.5升,自动,放心购_高配_会员1年,7.2
大众, 途安 2011款 1.4T 自动智臻版5座-本人车主店铺车源多可按揭,2011年,12万公里,1.4升,自动,放心购_会员2年,5.7
大通, MAXUS V80 2016款 2.5T AMT 商杰版国V短轴低顶9座-国五排放个人一手精品准新车,2016年,3万公里,2.5升,自动,放心购_会员2年_可分期付,9.5
本田, CRV 2010款 2.0L 自动四驱经典版-首付低 利率低 提车快,2012年,7.64万公里,2.0升,自动,放心购_会员1年,9.75
奔腾, B50 2013款 1.6 手动 豪华型-首付低 利率低 提车快,2016年,3.0万公里,1.6升,手动,放心购_会员1年,5.34
大众, 帕萨特 2011款 1.8TSI DSG至尊版-正规私家车 性价比高,2011年,5万公里,1.8升,自动,放心购_会员4年,8.66
大众, 朗逸 2013款 1.6L 自动舒适版-首付低 利率低 提车快,2013年,9.46万公里,1.6升,自动,放心购_会员1年,6.86
江铃, 经典全顺 2009款 2.8T 手动 柴油豪华型短轴中顶JX493ZLQ3-带大牌 可过户,2013年,7.2万公里,2.8升,手动,放心购_会员1年,6.16
